mp-ID,Formula,SynthNN_score
mp-1190608,Ho2Fe17C3,0.72500706
mp-1190609,VO2,0.7231533
mp-1190610,Ho7(TeAu)2,0.001605433
mp-1190611,Nd2Fe17H3,0.4632678
mp-1190612,UMnB4,0.26831362
mp-1190617,Dy2Mn12P7,0.28768727
mp-1190618,RbSO4,0.9736137
mp-1190620,Nd3(GaNi3)2,0.08944516
mp-1190623,Ba2ZnS3,0.33255854
mp-1190626,Hf2Rh,0.1627792
mp-1190639,CsK2Fe3P4ClO14,0.9620256
mp-1190642,Er2Fe12P7,0.83161855
mp-1190644,Y12Re5C6,0.032783817
mp-1190646,K2CuTeO7,0.646314
mp-1190648,Y3MnAlS7,0.94803286
mp-1190650,Ni2Sb2O7,0.937853
mp-1190654,Hf2Pd,0.05010522
mp-1190656,SmEuCuS3,0.9388559
mp-1190659,Eu2(AlAu2)3,0.052594204
mp-1190661,V3Ga2N,0.031122738
mp-1190662,Eu2MnSi2O7,0.98762566
mp-1190664,Tb2Ni12P7,0.9758933
mp-1190666,Cu3(P2O7)2,0.8518151
mp-1190679,PrSi2Ni9,0.43729526
mp-1190681,ZrFe2,0.65712756
mp-1190683,Cd(Br3N2)2,0.007926223
mp-1190690,Dy2Fe17N3,0.6158206
mp-1190697,ScFe2,0.6339509
mp-1190698,KBaSbSe3,0.91186774
mp-1190699,CO2,0.06649577
mp-1190700,Nd3BeCrS7,0.87287754
mp-1190701,Ce2Fe17H3,0.46246523
mp-1190704,Er2Co7B3,0.8961159
mp-1190707,Tm2Fe12P7,0.82160103
mp-1190708,Al3Fe2Si,0.115294255
mp-1190712,Ba3UMnSe6,0.90671617
mp-1190713,La3FeCoS7,0.9512789
mp-1190714,Fe3(AsO8)2,0.52308756
mp-1190721,Nd3AlFeS7,0.87807435
mp-1190726,Cs4In2S5,0.86780345
mp-1190729,BaGeO4,0.42683047
mp-1190730,Nd3AlCoS7,0.86255646
mp-1190732,LaSi2Ni9,0.6390067
mp-1190733,Cs4PbCl6,0.8974027
mp-1190736,Ca8Al3,0.08265308
mp-1190738,Dy2Fe17C3,0.7913912
mp-1190744,Ba3GdInS6,0.8081114
mp-1190746,Er3AlNi8,0.85538685
mp-1190747,Ta2Fe(NF2)6,0.002032686
mp-1190751,Cs2H2C2O5,0.7834231
mp-1190756,Lu8In3Co,0.24579106
mp-1190757,Tb3GaFeS7,0.8785864
mp-1190761,NaGaCl4,0.9756639
mp-1190765,Nd3(SiNi3)2,0.1684055
mp-1190767,PrF3,0.9544082
mp-1190777,Co(NO4)2,0.115593456
mp-1190778,Zn3As2(H2O3)4,0.002464578
mp-1190780,Eu7(ClF6)2,0.000744288
mp-1190786,Pr3AlCoS7,0.8772642
mp-1190787,ErMnB4,0.78730124
mp-1190790,Sm2Fe17N3,0.6243587
mp-1190791,Dy2Fe12P7,0.82019293
mp-1190795,CrSO9,0.03624737
mp-1190796,La3LuBeS7,0.8961421
mp-1190798,Cr2(CN2)3,0.02600982
mp-1190799,CaP2O9,0.31369424
mp-1190800,Co(SeO4)2,0.5653755
mp-1190803,GdEr4Al15,0.3297126
mp-1190807,Nd3MnGaS7,0.9347536
mp-1190820,Ba2FeGe2O7,0.99316835
mp-1190821,Y2Fe17C3,0.8714754
mp-1190824,CN4Cl,0.14464484
mp-1190831,Eu3SbO7,0.4022231
mp-1190837,AsC2(OF3)2,0.017163005
mp-1190838,RbLaF4,0.8992218
mp-1190839,YMo2O7F,0.9729267
mp-1190841,Hf2Co,0.026114808
mp-1190842,Rb6HgS4,0.042897906
mp-1190843,NpH3,0.016137201
mp-1190844,Nd2Fe17C3,0.86984926
mp-1190849,Sm2Co17N3,0.011898653
mp-1190850,NaRh(N2O3)4,0.004938355
mp-1190853,Er3(GaNi3)2,0.4406453
mp-1190854,Tm2Co7B3,0.95896316
mp-1190856,Mn2Sb2O7,0.96146244
mp-1190858,BaFe2(P2O7)2,0.8854286
mp-1190862,Sc2Pd,0.18645178
mp-1190864,BaAu2(SO4)4,0.06808378
mp-1190870,Ce2S4O17,0.5760629
mp-1190872,EuSi2Ni9,0.16954255
mp-1190874,FeBi2PO8,0.17024341
mp-1190879,K5MoC7N7O,0.6763349
mp-1190880,HfMn2,0.037737794
mp-1190889,SrGdCuSe3,0.8345454
mp-1190894,Gd3ReB7,0.35297963
mp-1190896,TeC2S2(BrN2)2,0.19384407
mp-1190897,CoB4O7,0.95358217
mp-1190898,Bi7O5F11,0.63118553
mp-1190900,BaZn2Si2O7,0.98852485
mp-1190901,VZn2IO7,0.642865
mp-1190906,Zn(NO4)2,0.16186465
mp-1190911,Rb3V5O14,0.99078196
mp-1190915,TcCl3,0.15733856
mp-1190916,Ag2Te3Mo3O16,0.8999055
mp-1190918,Sm2Ni12P7,0.974165
mp-1190924,Mn2BrO3,0.39557645
mp-1190927,Pr3InFeS7,0.88052106
mp-1190931,NaFe(MoO4)2,0.6763404
mp-1190932,Co3Te2(PO7)2,0.22468333
mp-1190935,K2CuP2O7,0.986795
mp-1190941,Sr(BO4)2,0.21193078
mp-1190949,Ba2ZnGe2O7,0.98852587
mp-1190956,KHCO3,0.8845999
mp-1190963,Pr2Fe17N3,0.55132025
mp-1190972,In4Pd17Se4,0.242055
mp-1190974,SiAg2S3,0.92504597
mp-1190979,Sc2Ir,0.1901639
mp-1190985,TcC5IO5,0.26813757
mp-1190990,Cu2ClO3,0.08124592
mp-1190991,RePt(N2Cl3)2,0.014324543
mp-1190996,CsGd2Cu3Se5,0.9582381
mp-1191000,Eu3(SiNi3)2,0.00752801
mp-1191002,Nd2Ni12As7,0.7536712
mp-1191009,NbCo2,0.15913908
mp-1191010,Eu2SiN3,0.84937984
mp-1191013,Gd3MnAlS7,0.93630904
mp-1191019,Er2Mn12P7,0.1726278
mp-1191020,CeC8N4(Cl2O3)2,0.4091219
mp-1191022,CsY(MoO4)2,0.29698437
mp-1191023,Bi3Te4(ClO2)5,0.003601185
mp-1191025,Zr3(MnGa3)2,0.34871677
mp-1191051,UFeB4,0.208967
mp-1191056,CdIO4,0.4210706
mp-1191058,Dy8Ga3Co,0.21439704
mp-1191060,CrPb6(Cl3O4)2,0.002245936
mp-1191061,Th2Br5,0.55685806
mp-1191063,Pr3BeCrS7,0.8721848
mp-1191064,Fe2NO8,0.05910428
mp-1191066,La3IrO7,0.9724949
mp-1191068,V3Zn2N,0.020083502
mp-1191070,UCoB4,0.38071027
mp-1191071,NbH12N3O8,0.8681011
mp-1191072,BaGa4Se7,0.8642681
mp-1191073,Pr2Fe17H3,0.46290395
mp-1191074,CeNiB4,0.51906186
mp-1191078,Y2Ni12P7,0.9741445
mp-1191079,Ti7P4,0.059883952
mp-1191080,Cr2N2O7,0.2931544
mp-1191084,Na2MnPHO3F4,0.7934523
mp-1191093,Gd2Fe17H3,0.4625656
mp-1191095,NaPb2C2O7,0.64780647
mp-1191097,Ce4S3NCl3,0.5969988
mp-1191108,SmRh3,0.41034776
mp-1191111,SrTi(PO4)2,0.18305686
mp-1191116,Gd3(GaNi3)2,0.1963636
mp-1191125,La3AlCoS7,0.950639
mp-1191126,Ce3Co8Si,0.59158874
mp-1191145,Rb2LaNb2O7,0.80463094
mp-1191147,Sm2Fe12P7,0.82081604
mp-1191149,Rb2U(PtS2)3,0.010939061
mp-1191152,PrEuCuS3,0.71856165
mp-1191153,Lu2Co12P7,0.86710584
mp-1191155,TiP2PbO8,0.98843175
mp-1191157,NdF3,0.95656735
mp-1191160,GdVB4,0.35220408
mp-1191165,ZrP2NO8,0.34964854
mp-1191175,K2Fe(PSe3)2,0.033500724
mp-1191176,Zr3AlAu2,0.0319826
mp-1191185,Sr3ZnCoO6,0.80354816
mp-1191189,Cd2Sb2O7,0.763122
mp-1191195,Eu2Hf2O7,0.9864184
mp-1191196,LaCO4,0.1659331
mp-1191206,K6HgSe4,0.30294633
mp-1191215,La3InFeS7,0.89367735
mp-1191216,Cs4Fe2O5,0.8874426
mp-1191230,Pr4FeS7,0.8003785
mp-1191233,Sm3AlFeS7,0.9331602
mp-1191234,BaAl4Se7,0.9052812
mp-1191235,Dy3MnAlS7,0.87841266
mp-1191240,Sr2ZnSi2O7,0.9767471
mp-1191264,Sr2FeCu(PbO3)2,0.001277381
mp-1191266,BiIO4,0.9294083
mp-1191267,AgClO4,0.6627855
mp-1191272,UVB4,0.32699355
mp-1191275,Ho3(SiNi3)2,0.18098372
mp-1191288,Eu2Ta2O7,0.9891025
mp-1191290,Hg2SN2Cl4O3,0.050030835
mp-1191294,La3TiAlS7,0.053279553
mp-1191296,Zn5(NO8)2,0.032464124
mp-1191299,XeNO3F,0.4403218
mp-1191300,Tb3OsO7,0.86450315
mp-1191304,Nd2S4N2O17,0.53933626
mp-1191305,UAl5Cu6,0.5017463
mp-1191312,SiN3F7,0.033639476
mp-1191314,Y2Ni12As7,0.8473012
mp-1191316,Y3BeCrS7,0.87818956
mp-1191317,Sr2CoGe2O7,0.98655397
mp-1191319,Na2Al(P2O7)2,0.9930079
mp-1191326,InTeBrO3,0.07016173
mp-1191328,Ce2Co12P7,0.8839683
mp-1191329,TmCO4,0.35301048
mp-1191330,CeVO4,0.97476643
mp-1191331,Ti2Co,0.19074221
mp-1191333,Zn2MoSeO7,0.56000155
mp-1191335,Cs2U(PtS2)3,0.005988985
mp-1191341,Te2H2O3F4,0.6491713
mp-1191344,U2Cu(SiO9)2,0.9776409
mp-1191346,Gd2Fe17C3,0.87040806
mp-1191350,Pr2Mn3Cu9P7,0.5383532
mp-1191360,Ba3SmInS6,0.76661795
mp-1191361,GdCO4,0.27337027
mp-1191366,TbCo9Si2,0.69691104
mp-1191367,Pr3CoGe2,0.4235543
mp-1191376,TeC2S2(N2Cl)2,0.46320546
mp-1191377,Na4W4O15,0.88084483
mp-1191380,FeB4O7,0.97139883
mp-1191382,Sr3CoRuO6,0.9939891
mp-1191385,Ba(PO4)2,0.6500566
mp-1191386,BaCoAs2O7,0.94858056
mp-1191389,PrVO4,0.9916357
mp-1191393,SmSi2Ni9,0.3726167
mp-1191401,HfFe2,0.047478106
mp-1191402,GdMnGe2O7,0.6880972
mp-1191404,Ce2Fe17C3,0.9282859
mp-1191406,Gd3CuSiS7,0.9730483
mp-1191408,HoCO4,0.19647649
mp-1191413,YRh3,0.41036442
mp-1191415,Hf2Os,0.06435917
mp-1191419,NdEuCuS3,0.67243856
mp-1191422,TiCo2,0.11087059
mp-1191428,Sc2Co12P7,0.73882556
mp-1191429,K2PtC2Cl2O5,0.024425294
mp-1191432,Ce3AlCdS7,0.95343184
mp-1191437,Zr2Co,0.12432075
mp-1191443,La3AlCdS7,0.8916795
mp-1191444,BaNb6O17,0.9393959
mp-1191450,Hf3AlAu2,0.3014025
mp-1191453,Sm3AlNi8,0.8254071
mp-1191456,Sm2Mn3Cu9P7,0.5382038
mp-1191458,Sm8Ga3Co,0.19794302
mp-1191459,KZn(BO2)3,0.002656132
mp-1191460,HfMn,0.005051865
mp-1191461,P2PbO8,0.060932726
mp-1191467,Cs2CuP2O7,0.9799738
mp-1191469,Cd5(NO8)2,0.06251082
mp-1191470,Th2Fe17H3,0.45374757
mp-1191472,Tb8Ga3Co,0.2750966
mp-1191473,NdP3(HO2)6,0.001665352
mp-1191478,Tm2Fe17C3,0.7292772
mp-1191482,Ce2Fe12Co5N3,0.086519465
mp-1191486,Pr3AlFeS7,0.87699234
mp-1191489,CaAl2(OF)4,0.001016102
mp-1191491,La4NiS7,0.9474507
mp-1191495,K2CuTeO7,0.646314
mp-1191498,La3BeVS7,0.360861
mp-1191502,VIn(SeO4)2,0.15731381
mp-1191504,FeS2NO8,0.6095435
mp-1191507,Eu4I6O,0.8959592
mp-1191521,Pr3MnGaS7,0.88187623
mp-1191530,Er3GaCoS7,0.8520624
mp-1191538,Ca8In3,0.18538606
mp-1191539,Tb2Fe17C3,0.75193477
mp-1191549,ZrS2O9,0.42744994
mp-1191552,Fe2AgS3,0.7493868
mp-1191554,CsRbC2,0.007941844
mp-1191561,Tb2Fe12P7,0.8211074
mp-1191572,La3GaCoS7,0.9456775
mp-1191573,Tb2Mn12P7,0.3993781
mp-1191574,Nd3GaFeS7,0.8785604
mp-1191575,K2Cr2O7,0.953714
mp-1191578,Sm3(SiNi3)2,0.19562137
mp-1191588,Dy2Co12P7,0.88029194
mp-1191589,Ca2Ni12As7,0.33400303
mp-1191594,La3FeNiS7,0.89177334
mp-1191600,Dy3GeO8,0.024834799
mp-1191609,V2FeAgO7,0.96819085
mp-1191610,Zr7As4,0.16375224
mp-1191611,TiCu(O2F3)2,0.016760953
mp-1191613,AsS2,0.7851857
mp-1191615,La3BeGaS7,0.95197266
mp-1191623,Ce2Ni12As7,0.8264334
mp-1191627,KMoO4,0.7545787
mp-1191628,PW6Cl17,0.51920015
mp-1191633,VO2F3,0.05037613
mp-1191645,Ho3AlNi8,0.803691
mp-1191650,VCuBi2O7,0.74176073
mp-1191659,Co(C2O3)2,0.1768708
mp-1191660,YCo9Si2,0.68092626
mp-1191661,Dy3(GaNi3)2,0.2484215
mp-1191663,Te8RuCl2,0.038778204
mp-1191664,Ta5Ni,0.016325809
mp-1191669,Dy3BeCrS7,0.86284196
mp-1191671,Er2Fe17C3,0.7615199
mp-1191673,Na2BSO4F3,0.10230887
mp-1191675,BaNp(PO4)2,0.005927106
mp-1191677,CoBr2(N3O)2,0.005852435
mp-1191678,K3NaMnCl6,0.90066344
mp-1191681,Eu2Co12P7,0.8840783
mp-1191688,Hg3(NCl3)2,0.16554207
mp-1191699,Gd3MnGaS7,0.96723616
mp-1191706,Zr2Ir,0.34837154
mp-1191707,Lu3(SiNi3)2,0.2814489
mp-1191719,Pr3(GaNi3)2,0.22769219
mp-1191720,TlAgTeO3,0.64119333
mp-1191722,Ho3(GaNi3)2,0.43503398
mp-1191736,YF3,0.92146486
mp-1191741,CaSiO4,0.26883805
mp-1191748,NaCe3GeS7,0.9260827
mp-1191749,Y2Ir2O7,0.9768126
mp-1191750,Sm3GaFeS7,0.93480176
mp-1191758,Dy2Ni12As7,0.57861805
mp-1191762,Pr3GaFeS7,0.87774616
mp-1191764,CrN4Cl(O2F)2,0.02562734
mp-1191765,Pr3(SiNi3)2,0.20073363
mp-1191769,Lu3AlNi8,0.85095215
mp-1191770,UNi(OF2)3,0.000994016
mp-1191775,BAsH4NO4F,0.13400893
mp-1191776,La3AlNiS7,0.9502086
mp-1191783,Sm2Ga2(Fe5C)3,0.6408205
mp-1191788,Sm2Co17H3,0.045326907
mp-1191793,NdCO4,0.41954732
mp-1191795,Ho2Ni12As7,0.40207607
mp-1191796,Sm3BeCrS7,0.9039535
mp-1191800,Rb4Fe2S5,0.59145665
mp-1191802,Mg(C2O3)2,0.14364654
mp-1191804,BaSiO4,0.43582517
mp-1191807,Cu2ClO3,0.08124592
mp-1191811,BaZnTe2O7,0.98023295
mp-1191816,Gd3BeCrS7,0.8715788
mp-1191821,Nd2Tc2O7,0.8301804
mp-1191822,SmCO4,0.43249118
mp-1191823,CeSi2Ni9,0.566956
mp-1191826,KBaAsSe3,0.96628064
mp-1191830,Tb2Mn3Cu9P7,0.5516043
mp-1191833,Gd2Fe12P7,0.8196086
mp-1191834,Ho8Ga3Co,0.26564905
mp-1191835,CuH10Se2(NO5)2,0.47066447
mp-1191837,CsSO4,0.98105305
mp-1191842,Na2VNiF7,0.9818357
mp-1191845,Y2Co17H3,0.038736034
mp-1191846,Tb3AlNi8,0.7973927
mp-1191853,NdCo9Si2,0.76995605
mp-1191854,Sm2Ni12As7,0.6146923
mp-1191856,In2As2Cl2O5,0.52444345
mp-1191858,Tl4CuTeO6,0.14668095
mp-1191859,Sm11In9Ni4,0.31603584
mp-1191860,Co2Ir(NCl)10,0.000484645
mp-1191863,Pr2Fe12P7,0.8199343
mp-1191868,C2SNOF,0.16269878
mp-1191870,Y4Ni13C4,0.6577969
mp-1191872,La3AlZnS7,0.78112245
mp-1191873,Sm3MnGaS7,0.9347969
mp-1191874,Ba2FeS3,0.7026791
mp-1191878,Eu2Mo2O7,0.9873412
mp-1191886,Sm3AlCoS7,0.90466624
mp-1191889,Eu2Pt2O7,0.4133785
mp-1191890,Gd3NbO7,0.9880266
mp-1191901,Nd3Mn2Sb3O14,0.90649265
mp-1191905,Dy3(SiNi3)2,0.19694127
mp-1191906,Nd4FeS7,0.9313629
mp-1191910,Ni(NO4)2,0.12886845
mp-1191911,Dy3AlFeS7,0.8786524
mp-1191912,NaTl3Cu4(TeO6)2,0.009806344
mp-1191913,Ce2Mn3Cu9As7,0.6960379
mp-1191917,Gd3GeO8,0.025621649
mp-1191927,CeCrB4,0.6030618
mp-1191930,CeIr3,0.15075551
mp-1191931,Na3CaMg3AlF14,0.98057497
mp-1191938,Cd(N2Cl3)2,0.028710559
mp-1191944,S4I2O15,0.15867707
mp-1191945,Tb2Fe17N3,0.5238208
mp-1191949,Ir(N3O4)3,0.009877394
mp-1191954,Y3(GaNi3)2,0.57007074
mp-1191958,ErCo9Si2,0.7030794
mp-1191960,Zr2Pt,0.04952959
mp-1191962,CdIClO3,0.12017384
mp-1191972,CdH10S2(NO2)4,0.00769631
mp-1191976,Ti6H2O13,0.884839
mp-1191979,RbTlF4,0.9499762
mp-1191996,CsP2(HO2)3,0.022203648
mp-1192004,La6Zn4Pd13,0.50402504
mp-1192007,Rb2As2Se6O,0.017415455
mp-1192008,Lu2Fe12P7,0.8206932
mp-1192010,Tb3(GaNi3)2,0.26596746
mp-1192011,Sr3(CoO3)2,0.005277381
mp-1192022,PtBr3N2,0.032126304
mp-1192025,La3BeAlS7,0.94801176
mp-1192029,Tm3AlNi8,0.80718905
mp-1192030,CoH2Cl2O,0.353043
mp-1192032,NaSr3Be3B3O9F4,0.5130945
mp-1192038,La3BeInS7,0.89176667
mp-1192039,Nd3TaO7,0.97163683
mp-1192040,SmBN2,0.8726705
mp-1192042,Tm3AlNi8,0.80718905
mp-1192050,La2Mn3Cu9As7,0.4953793
mp-1192052,KTeO4,0.9256103
mp-1192057,Ag2S2O7,0.9807859
mp-1192059,CrNF4,0.255076
mp-1192064,Th2Mn12P7,0.11897455
mp-1192074,CuC3N2O5,0.2071378
mp-1192085,Cs2Cu2Sb2Se5,0.97028404
mp-1192091,Cd3(BO3)2,0.00029292
mp-1192094,Mn3ZnO7,0.5896759
mp-1192095,CrCl3,0.5373941
mp-1192099,BO3,0.16595663
mp-1192102,Co2Sb2O7,0.8824735
mp-1192105,BaTh(PO4)2,0.008051798
mp-1192108,S2(NO2)3,0.028038971
mp-1192110,Tm3(SiNi3)2,0.25674284
mp-1192120,Si(NF2)2,0.0445037
mp-1192126,Zn2TeMoO7,0.82435995
mp-1192129,Tl3V5O14,0.9853867
mp-1192140,Gd3(SiNi3)2,0.43077865
mp-1192157,Hf2Mn,0.030802613
mp-1192172,La3GaFeS7,0.9513776
mp-1192173,La3Co2S7,0.9519067
mp-1192181,AuC4(N2O)2,0.24961065
mp-1192188,KHo(WO4)2,0.2118195
mp-1192190,Gd3AlVS7,0.7895274
mp-1192196,Ba7In2(Se3F4)2,0.008362597
mp-1192199,Tb3GaCoS7,0.86209387
mp-1192202,DyCO4,0.34375453
mp-1192203,NaCdAsS3,0.92493224
mp-1192206,Ce3BeCrS7,0.92637795
mp-1192209,As3Pb2BrO6,0.88723
mp-1192212,Rb3NiO2,0.001854044
mp-1192213,NaHCO3,0.8846129
mp-1192215,CsVF4,0.8888688
mp-1192216,Ti2Fe,0.04517296
mp-1192219,Gd3AlZnS7,0.9602863
mp-1192222,CaPBrO8,0.0363402
mp-1192227,ErCO4,0.3378179
mp-1192228,Ho2Mn12P7,0.279446
mp-1192231,CuIO4,0.77213943
mp-1192234,ZnClO,0.0043654
mp-1192242,Er3BeCrS7,0.87860835
mp-1192249,Mn3TeP2Pb3O14,0.7194879
mp-1192256,Dy3GaCoS7,0.8484033
mp-1192259,Nd8Ga3Co,0.18246976
mp-1192260,Rb2U(PdS2)3,0.0043162
mp-1192264,Ti2Cu,0.055567715
mp-1192267,Ho8In3Co,0.28422236
mp-1192271,Cs2U(PdS2)3,0.002680146
mp-1192272,TbCO4,0.4134672
mp-1192277,MnC5IO5,0.76325834
mp-1192281,Cs(BO)12,0.002012883
mp-1192282,Zr3ZnCu2,0.102958
mp-1192283,Dy3AlNi8,0.8184868
mp-1192284,La3InCoS7,0.9530178
mp-1192289,MnH2Cl2O,0.6754909
mp-1192294,Tm3(GaNi3)2,0.17652628
mp-1192299,Sb4BrO6,0.15438023
mp-1192304,NaWO4,0.32327387
mp-1192305,Dy3Si2Ni,0.5681011
mp-1192306,K2U(PdS2)3,0.004335638
mp-1192307,NaSO4,0.9164309
mp-1192315,La3AlFeS7,0.95022035
mp-1192317,Mn(PO4)2,0.9578361
mp-1192321,YFe3,0.6482423
mp-1192322,Lu3AlNi8,0.85095215
mp-1192337,EuCo9Si2,0.6574439
mp-1192338,Na5Sm4Si4O16F,0.98894686
mp-1192341,Pr4MnS7,0.93129325
mp-1192345,AgBi(WO4)2,0.3485053
mp-1192352,K3Pr(PO4)2,0.000592728
mp-1192355,Ce2Mn3Cu9P7,0.5379468
mp-1192358,PrMoO4F,0.978916
mp-1192361,Zn11Co2,0.15290274
mp-1192364,HgTe2(OF5)2,0.065392934
mp-1192369,BaYZn3GaO7,0.9685316
mp-1192370,Na5Pr4Si4O16F,0.9734849
mp-1192378,AlTlSiO4,0.95435494
mp-1192379,Na2PtF6,0.7812289
mp-1192382,V2CuO8,0.18732108
mp-1192384,DyWBrO4,0.9529476
mp-1192390,Na5Gd4Si4O16F,0.98889786
mp-1192396,EuCO4,0.07640006
mp-1192398,K3Tm(PO4)2,0.000325234
mp-1192403,Na5Ho4Si4O16F,0.987849
mp-1192405,HgP2(PdO4)2,0.004519732
mp-1192413,CsInTe3O8,0.92825365
mp-1192417,BaGePbO4,0.98763984
mp-1192419,CsHSO4,0.9653036
mp-1192421,B2Pb2O5,0.9802822
mp-1192422,KMnH3(CO2)3,0.07485144
mp-1192423,BaYCo4O7,0.6757506
mp-1192425,YCo3,0.5132358
mp-1192433,Na5Pr4Ge4O16F,0.96129036
mp-1192436,Na5Eu4Si4O16F,0.9873562
mp-1192440,Eu5Ta4O15,0.94437164
mp-1192442,CeMoO4F,0.8070857
mp-1192444,Tb11In9Pd4,0.6864477
mp-1192446,Pb2SeN2O9,0.7006225
mp-1192449,NClO4,0.039054878
mp-1192451,HoWBrO4,0.94066083
mp-1192454,Ti(NbS2)4,0.029588398
mp-1192455,TmWBrO4,0.9501561
mp-1192456,Nd2Fe15Co2H3,0.30986512
mp-1192462,DyMoBrO4,0.7736169
mp-1192472,CuAgPO4,0.96394974
mp-1192479,Hf6Ga16Pd7,0.16576488
mp-1192482,Nd4MnS7,0.9347976
mp-1192490,K5Pr4Si4O16F,0.973752
mp-1192492,Na5Tb4Si4O16F,0.97698885
mp-1192498,Tm6Mn23,0.17629811
mp-1192501,BaScZn3GaO7,0.99195015
mp-1192505,YWBrO4,0.9243987
mp-1192509,Cs2Th(AsO4)2,0.2838438
mp-1192512,Ta2(Ni7B2)3,0.058996025
mp-1192517,Tb6Mn23,0.41517618
mp-1192520,CaAlCuSi2O9,0.05895348
mp-1192521,Na5Nd4Si4O16F,0.988891
mp-1192522,Ba2CuP2O9,0.73296905
mp-1192524,Na2Th(AsO4)2,0.5017213
mp-1192530,CsPPbO4,0.9890422
mp-1192531,KCu2SbS3,0.95570195
mp-1192532,SiH2,0.069164
mp-1192537,Nb2PbO6,0.9897014
mp-1192543,Na5Dy4Si4O16F,0.9884115
mp-1192544,Na5Nd4Ge4O16F,0.9221333
mp-1192547,Ba2U(PO5)2,0.028442008
mp-1192549,Ba2U(Cu2Se3)2,0.004202418
mp-1192552,KAsO3,0.86362
mp-1192556,RbInTe3O8,0.9361596
mp-1192562,NdMoO4F,0.96243703
mp-1192572,Na5Tm4Si4O16F,0.98680836
mp-1192573,TbWBrO4,0.9542738
mp-1192576,ErWBrO4,0.8686177
mp-1192577,FeBi2Se2Cl3O7,0.40402773
mp-1192578,K2Ca4U(SiO4)4,0.002455989
mp-1192580,LaZr2F11,0.89118904
mp-1192583,BaNdInO4,0.96549505
mp-1192584,Na5Er4Si4O16F,0.9885278
mp-1192586,ThTlF5,0.9512684
mp-1192587,Mn3NiO10,0.35196295
mp-1192590,KBaAsO4,0.8971624
mp-1192599,SrP2(HO4)2,0.0331377
mp-1192609,Cs2As2Se6O,0.1812453
mp-1192615,NdNi5Sn,0.23227142
mp-1192618,Nb4Fe4Si7,0.25912642
mp-1192622,PuB4ClO8,0.24107711
mp-1192630,K3Ho(PO4)2,0.000490879
mp-1192632,HgSO5,0.5631893
mp-1192635,Dy6Mn23,0.17001353
mp-1192636,Co3W3C,0.2205397
mp-1192637,Cr5(Bi3Se8)2,0.16760263
mp-1192638,Cs4U3Si4O17,0.9750735
mp-1192640,Na2Nb4Se4O19,0.9315454
mp-1192641,Sr2Ti(SiO4)2,0.007589701
mp-1192642,Tm8In3Co,0.115155846
mp-1192644,Al2Si2O9,0.09691666
mp-1192649,OsPt(N2Cl3)2,0.013089952
mp-1192651,BaFeO3,0.70664704
mp-1192658,Bi2Te2SeO10,0.9442139
mp-1192668,KV3Ge2O9,0.97950613
mp-1192670,Hf9Mo4P,0.41774374
mp-1192672,BaNb2Xe5F22,0.9621699
mp-1192673,Zr6Al16Rh7,0.8204498
mp-1192675,Hg(Br3N2)2,0.005527215
mp-1192676,La3CoW(SO2)3,0.000759637
mp-1192680,Ti6Al16Os7,0.92337173
mp-1192695,Mn5SiC,0.17791566
mp-1192696,Sc4Co4Ge7,0.7848875
mp-1192701,TaH6C2SeCl5,0.20635541
mp-1192702,BaV2Cu(AgO4)2,0.00175424
mp-1192703,CdSO5,0.34173787
mp-1192708,U8CoS17,0.77765673
mp-1192710,Ni(ClO2)2,0.025984285
mp-1192711,KPtS2O9,0.06392127
mp-1192718,SbH5(Cl3O)2,0.20908055
mp-1192724,Dy8In3Co,0.22779319
mp-1192729,KHC(NO)2,0.042319622
mp-1192730,V(MoS2)2,0.021590622
mp-1192732,Cs3H(SeO4)2,0.028899785
mp-1192733,CsP(HO)2,0.017159563
mp-1192743,SrGePbO4,0.9923343
mp-1192770,Rb3In(IO3)6,0.03570709
mp-1192772,NaCdPO4,0.986948
mp-1192775,FeSO5,0.66027844
mp-1192779,Cu2H4CO5,0.9833213
mp-1192780,Cr2FeO4,0.27571473
mp-1192784,Hf9CoW4,0.088545926
mp-1192793,PrMoBrO4,0.8105727
mp-1192795,Hf6Co23,0.27756026
mp-1192799,V3(Ni10B3)2,0.013430547
mp-1192804,KFeS2O9,0.9190109
mp-1192807,Cu2Te2Pb(ClO3)2,0.042745743
mp-1192808,GdWBrO4,0.9676664
mp-1192809,Ag(NO)3,0.15080181
mp-1192814,Ce3(Si3Pd10)2,0.78799427
mp-1192817,Cd(NO5)2,0.040967137
mp-1192820,Mn2Sb3I3O5,0.20922686
mp-1192826,CuH6SO7,0.9737878
mp-1192830,Cu3(MoO5)2,0.101270095
mp-1192831,Ti2FeSe4,0.5152494
mp-1192835,ZrH6(OF3)2,0.24328268
mp-1192848,U8MnS17,0.72461736
mp-1192849,NaNiPO11,0.038551982
mp-1192859,NaFePO4,0.9929414
mp-1192861,U8NiSe17,0.7085615
mp-1192864,MnTlOF4,0.5444067
mp-1192867,U2SiO10,0.10870508
mp-1192871,Tl2V(SO5)2,0.5782874
mp-1192881,Ba3P2(SeO)4,0.015852353
mp-1192886,NiNF3,0.29624674
mp-1192888,U8NiS17,0.793734
mp-1192892,BaTmCo4O7,0.36444226
mp-1192895,BaDyFe4O7,0.8455111
mp-1192897,Ce3AlZnS7,0.9540575
mp-1192901,ZnBP2PbO9,0.68323624
